CustomerID,Recency,Frequency,Monetary,Cluster,ClusterName
13227.0,201,1,257.7,0,Churn User
13228.0,80,1,358.0,0,Churn User
13229.0,225,1,160.95,0,Churn User
13230.0,137,14,2755.63,0,Churn User
13232.0,97,7,1328.35,0,Churn User
13233.0,73,2,605.12,0,Churn User
13235.0,211,1,1031.07,0,Churn User
13236.0,106,2,744.85,0,Churn User
13238.0,163,4,700.73,0,Churn User
13239.0,261,1,329.56,0,Churn User
13240.0,95,4,663.65,0,Churn User
13242.0,111,3,270.40000000000003,0,Churn User
13243.0,202,1,585.12,0,Churn User
13244.0,92,1,121.74000000000001,0,Churn User
13245.0,50,1,430.5,0,Churn User
13246.0,175,6,1961.52,0,Churn User
13247.0,82,4,501.12,0,Churn User
13248.0,124,2,465.68,0,Churn User
13249.0,91,3,711.41,0,Churn User
13253.0,156,2,1030.4,0,Churn User
13255.0,373,2,399.51,0,Churn User
13258.0,204,3,672.83,0,Churn User
13259.0,61,1,283.18,0,Churn User
13260.0,60,1,557.62,0,Churn User
13261.0,268,2,944.1,0,Churn User
13262.0,262,1,200.29,0,Churn User
13263.0,70,35,7436.93,0,Churn User
13265.0,88,5,2092.66,0,Churn User
13266.0,75,12,3834.2599999999998,0,Churn User
13267.0,91,19,4521.49,0,Churn User
13268.0,84,11,3174.75,0,Churn User
13269.0,88,15,5343.28,0,Churn User
13270.0,365,1,590.0,0,Churn User
13271.0,36,1,211.49,0,Churn User
13272.0,89,2,276.56,0,Churn User
13273.0,112,1,138.98,0,Churn User
13276.0,99,2,590.9300000000001,0,Churn User
13277.0,115,4,258.4,0,Churn User
13278.0,40,1,542.73,0,Churn User
13279.0,77,1,137.75,0,Churn User
13280.0,121,3,798.46,0,Churn User
13282.0,161,3,1132.14,0,Churn User
13283.0,185,2,93.66,0,Churn User
13284.0,330,1,201.19,0,Churn User
13285.0,160,4,2709.12,0,Churn User
13291.0,155,1,361.11,0,Churn User
13292.0,283,2,578.9399999999999,0,Churn User
13294.0,189,2,873.74,0,Churn User
13295.0,359,1,201.20000000000002,0,Churn User
13296.0,136,1,87.4,0,Churn User
13297.0,7,4,2089.85,0,Churn User
13298.0,0,1,360.0,0,Churn User
13299.0,267,1,142.5,0,Churn User
13300.0,168,1,371.89,0,Churn User
13301.0,103,4,618.09,0,Churn User
13302.0,154,1,63.75,0,Churn User
13304.0,350,1,300.42,0,Churn User
13305.0,92,10,2000.86,0,Churn User
13307.0,119,1,15.0,0,Churn User
13308.0,202,3,1385.51,0,Churn User
13309.0,87,5,1456.79,0,Churn User
13310.0,205,3,1132.03,0,Churn User
13311.0,149,2,598.57,0,Churn User
13313.0,140,5,1555.32,0,Churn User
13314.0,73,3,775.94,0,Churn User
13316.0,79,4,5732.93,0,Churn User
13317.0,198,6,2273.68,0,Churn User
13318.0,0,3,640.76,0,Churn User
13319.0,91,26,10845.550000000001,0,Churn User
13320.0,77,4,1532.2,0,Churn User
13321.0,71,2,567.36,0,Churn User
13322.0,16,1,199.48000000000002,0,Churn User
13323.0,83,5,787.85,0,Churn User
13324.0,89,10,7121.95,0,Churn User
13325.0,81,1,675.3,0,Churn User
13327.0,112,8,3627.77,0,Churn User
13328.0,315,1,1308.48,0,Churn User
13329.0,366,2,789.0,0,Churn User
13330.0,92,3,1140.93,0,Churn User
13332.0,13,1,350.9,0,Churn User
13334.0,81,3,3502.32,0,Churn User
13336.0,76,1,795.12,0,Churn User
13338.0,157,1,487.02,0,Churn User
13339.0,200,1,860.12,0,Churn User
13340.0,105,7,10736.48,0,Churn User
13341.0,260,1,775.85,0,Churn User
13343.0,177,1,353.43,0,Churn User
13344.0,277,3,2511.69,0,Churn User
13345.0,287,1,389.5,0,Churn User
13347.0,69,1,341.36,0,Churn User
13348.0,63,1,233.76,0,Churn User
13349.0,10,1,247.32,0,Churn User
13350.0,78,2,979.12,0,Churn User
13351.0,65,1,373.94,0,Churn User
13352.0,59,1,397.97999999999996,0,Churn User
13354.0,70,1,743.53,0,Churn User
13355.0,121,1,674.7,0,Churn User
13356.0,79,1,768.24,0,Churn User
13357.0,256,1,609.4,0,Churn User
13358.0,268,1,439.03,0,Churn User
13359.0,63,1,439.56,0,Churn User
13362.0,245,4,3090.7400000000002,0,Churn User
13363.0,17,2,992.5,0,Churn User
13364.0,70,1,134.95999999999998,0,Churn User
13365.0,217,2,2225.37,0,Churn User
13366.0,49,1,56.160000000000004,0,Churn User
13368.0,256,2,623.4,0,Churn User
13369.0,365,1,308.28000000000003,0,Churn User
13370.0,371,1,754.87,0,Churn User
13372.0,89,1,378.64,0,Churn User
13373.0,158,3,3312.25,0,Churn User
13375.0,88,1,778.65,0,Churn User
13376.0,98,3,1019.76,0,Churn User
13379.0,136,3,572.56,0,Churn User
13381.0,88,6,3639.31,0,Churn User
13382.0,280,1,222.99,0,Churn User
13384.0,73,7,4151.93,0,Churn User
13385.0,329,1,534.57,0,Churn User
13388.0,130,2,677.1,0,Churn User
13389.0,74,3,797.96,0,Churn User
13390.0,74,1,544.08,0,Churn User
13391.0,203,1,59.8,0,Churn User
13394.0,77,8,2520.02,0,Churn User
13395.0,184,1,307.72,0,Churn User
13396.0,28,2,1360.99,0,Churn User
13397.0,72,5,1544.13,0,Churn User
13398.0,191,1,457.34,0,Churn User
13402.0,126,2,621.23,0,Churn User
13403.0,17,1,75.0,0,Churn User
13404.0,212,2,252.49,0,Churn User
13405.0,73,3,572.451,0,Churn User
13408.0,74,62,28117.04,0,Churn User
13410.0,74,5,1003.06,0,Churn User
13411.0,106,1,213.55,0,Churn User
13414.0,156,3,1390.5,0,Churn User
13416.0,80,2,712.5,0,Churn User
13417.0,204,2,640.83,0,Churn User
13418.0,98,18,6127.43,0,Churn User
13419.0,63,1,221.06,0,Churn User
13420.0,149,2,159.85,0,Churn User
13421.0,289,2,1833.71,0,Churn User
13422.0,63,1,2626.3,0,Churn User
13425.0,107,3,1624.21,0,Churn User
13426.0,89,10,3641.32,0,Churn User
13427.0,119,3,582.6,0,Churn User
13428.0,9,1,201.78,0,Churn User
13429.0,74,4,1006.8,0,Churn User
13430.0,85,2,679.45,0,Churn User
13431.0,88,2,1269.1,0,Churn User
13434.0,96,2,534.24,0,Churn User
13435.0,74,7,3809.8900000000003,0,Churn User
13436.0,1,1,196.89,0,Churn User
13437.0,98,7,3408.06,0,Churn User
13439.0,254,1,283.71,0,Churn User
13441.0,91,1,296.64,0,Churn User
13447.0,33,3,1129.14,0,Churn User
13448.0,79,6,3534.69,0,Churn User
13449.0,23,1,291.88,0,Churn User
13450.0,88,6,2043.7199999999998,0,Churn User
13451.0,125,5,2898.2599999999998,0,Churn User
13452.0,258,2,590.0,0,Churn User
13453.0,165,2,356.97999999999996,0,Churn User
13455.0,365,2,1058.34,0,Churn User
13456.0,154,6,1766.72,0,Churn User
13458.0,99,14,9646.57,0,Churn User
13460.0,28,2,183.44,0,Churn User
13461.0,138,3,1445.0,0,Churn User
13462.0,252,1,151.5,0,Churn User
13464.0,57,1,674.68,0,Churn User
13466.0,183,1,307.9,0,Churn User
13467.0,35,2,1071.91,0,Churn User
13468.0,92,37,5704.97,0,Churn User
13470.0,98,2,165.0,0,Churn User
13471.0,0,4,2501.84,0,Churn User
13473.0,60,2,422.64,0,Churn User
13474.0,235,1,226.84,0,Churn User
13475.0,190,4,1431.78,0,Churn User
13476.0,178,2,1238.47,0,Churn User
13477.0,137,6,1454.58,0,Churn User
13479.0,200,2,300.95,0,Churn User
13481.0,107,5,1804.56,0,Churn User
13482.0,231,1,184.64,0,Churn User
13483.0,65,1,140.34,0,Churn User
13484.0,240,1,313.8,0,Churn User
13485.0,232,1,454.24,0,Churn User
13486.0,77,3,1122.41,0,Churn User
13487.0,212,3,575.4,0,Churn User
13488.0,71,13,8968.31,0,Churn User
13489.0,104,4,449.52,0,Churn User
13491.0,147,10,1215.82,0,Churn User
13492.0,135,3,1269.84,0,Churn User
13493.0,274,2,618.63,0,Churn User
13494.0,311,1,316.26000000000005,0,Churn User
13495.0,231,5,2044.8700000000001,0,Churn User
13496.0,359,2,653.33,0,Churn User
13497.0,282,2,348.05,0,Churn User
13499.0,73,5,1159.11,0,Churn User
13500.0,122,3,1166.77,0,Churn User
13501.0,287,1,1340.32,0,Churn User
13502.0,274,3,292.0,0,Churn User
13503.0,70,1,216.85,0,Churn User
13504.0,63,1,295.93,0,Churn User
13505.0,72,4,4393.63,0,Churn User
13506.0,369,2,458.52,0,Churn User
13507.0,97,4,2479.16,0,Churn User
13508.0,243,1,110.97,0,Churn User
13509.0,99,7,979.72,0,Churn User
13510.0,94,4,1791.56,0,Churn User
13512.0,260,1,251.21,0,Churn User
13513.0,126,1,205.1,0,Churn User
13514.0,73,1,152.20000000000002,0,Churn User
13515.0,72,4,891.12,0,Churn User
13516.0,72,3,1389.41,0,Churn User
13517.0,106,3,2128.42,0,Churn User
13518.0,85,1,627.16,0,Churn User
13519.0,77,1,122.75,0,Churn User
13520.0,137,6,3624.35,0,Churn User
13521.0,0,3,1071.73,0,Churn User
13522.0,29,1,125.80000000000001,0,Churn User
13523.0,199,5,3964.88,0,Churn User
13524.0,81,5,680.1800000000001,0,Churn User
13525.0,247,2,628.78,0,Churn User
13527.0,89,7,2242.36,0,Churn User
13529.0,78,2,307.76,0,Churn User
13531.0,204,2,483.8,0,Churn User
13532.0,33,1,210.31,0,Churn User
13533.0,182,3,269.09,0,Churn User
13534.0,107,25,5870.08,0,Churn User
13536.0,74,7,3444.39,0,Churn User
13538.0,93,7,1280.85,0,Churn User
13539.0,85,3,631.34,0,Churn User
13544.0,240,2,276.06,0,Churn User
13546.0,200,3,621.09,0,Churn User
13548.0,95,2,678.16,0,Churn User
13549.0,141,7,918.2,0,Churn User
13551.0,318,1,91.80000000000001,0,Churn User
13552.0,86,12,3740.07,0,Churn User
13555.0,73,4,4098.88,0,Churn User
13557.0,280,2,584.06,0,Churn User
13558.0,5,4,594.52,0,Churn User
13560.0,6,1,171.42000000000002,0,Churn User
13561.0,215,1,141.85999999999999,0,Churn User
13562.0,81,3,1799.33,0,Churn User
13563.0,83,2,777.53,0,Churn User
13564.0,143,3,1724.67,0,Churn User
13565.0,18,2,240.22,0,Churn User
13566.0,82,2,856.84,0,Churn User
13568.0,172,1,187.05,0,Churn User
13569.0,367,2,338.62,0,Churn User
13570.0,242,1,239.49,0,Churn User
13571.0,92,12,2088.94,0,Churn User
13572.0,205,1,1384.25,0,Churn User
13573.0,252,2,290.25,0,Churn User
13575.0,70,5,732.0699999999999,0,Churn User
13576.0,96,18,6717.34,0,Churn User
13577.0,92,4,1687.6000000000001,0,Churn User
13579.0,368,2,467.04,0,Churn User
13581.0,308,1,118.0,0,Churn User
13583.0,155,1,781.03,0,Churn User
13584.0,306,1,142.4,0,Churn User
13587.0,63,1,712.4,0,Churn User
13588.0,86,9,2478.95,0,Churn User
13589.0,179,2,379.65,0,Churn User
13590.0,150,6,1981.92,0,Churn User
13591.0,203,3,1117.13,0,Churn User
13592.0,205,4,247.95999999999998,0,Churn User
13593.0,107,5,2011.88,0,Churn User
13594.0,52,1,396.97,0,Churn User
13596.0,5,2,664.11,0,Churn User
13598.0,46,1,160.04,0,Churn User
13599.0,84,21,5149.92,0,Churn User
13600.0,311,1,219.52,0,Churn User
13601.0,210,2,693.32,0,Churn User
13602.0,64,1,428.89,0,Churn User
13603.0,25,1,164.34,0,Churn User
13606.0,242,3,276.75,0,Churn User
13607.0,39,1,675.51,0,Churn User
13610.0,109,7,1082.33,0,Churn User
13611.0,88,3,1154.4,0,Churn User
13614.0,88,4,1585.46,0,Churn User
13615.0,318,1,417.69,0,Churn User
13617.0,112,3,544.18,0,Churn User
13618.0,173,1,177.34,0,Churn User
13621.0,116,1,213.85,0,Churn User
13623.0,209,5,727.74,0,Churn User
13626.0,252,1,257.23,0,Churn User
13627.0,78,5,1638.47,0,Churn User
13629.0,98,11,7792.36,0,Churn User
13630.0,75,7,2031.78,0,Churn User
13631.0,99,11,3070.42,0,Churn User
13632.0,173,5,2118.93,0,Churn User
13634.0,86,5,1547.3600000000001,0,Churn User
13635.0,67,1,1071.03,0,Churn User
13636.0,121,5,949.12,0,Churn User
13637.0,186,3,804.3,0,Churn User
13638.0,15,1,122.64,0,Churn User
13639.0,73,1,1033.34,0,Churn User
13642.0,215,1,312.28,0,Churn User
13643.0,98,3,519.44,0,Churn User
13644.0,73,4,2624.26,0,Churn User
13645.0,119,1,252.1,0,Churn User
13647.0,70,4,1648.1200000000001,0,Churn User
13649.0,256,2,346.6,0,Churn User
13650.0,88,6,1836.34,0,Churn User
13651.0,34,2,94.2,0,Churn User
13652.0,256,3,1095.08,0,Churn User
13654.0,144,6,2707.33,0,Churn User
13655.0,113,2,932.97,0,Churn User
13656.0,164,2,379.65,0,Churn User
13657.0,201,2,382.14,0,Churn User
13658.0,84,5,2639.17,0,Churn User
13659.0,205,2,1563.0,0,Churn User
13662.0,85,3,881.26,0,Churn User
13663.0,178,1,189.47,0,Churn User
13666.0,286,3,84.65,0,Churn User
13667.0,148,1,299.05,0,Churn User
13668.0,112,21,6309.83,0,Churn User
13669.0,149,2,218.55,0,Churn User
13670.0,74,1,349.7,0,Churn User
13672.0,300,2,186.39000000000001,0,Churn User
13673.0,31,2,387.44,0,Churn User
13675.0,150,2,486.82000000000005,0,Churn User
13678.0,151,1,232.6,0,Churn User
13680.0,0,4,3719.12,0,Churn User
13681.0,154,4,827.83,0,Churn User
13682.0,186,1,59.5,0,Churn User
13684.0,285,1,65.13,0,Churn User
13685.0,2,7,3119.44,0,Churn User
13686.0,182,1,72.0,0,Churn User
13689.0,62,1,910.0,0,Churn User
13690.0,58,1,172.25,0,Churn User
13692.0,213,3,1488.32,0,Churn User
13694.0,71,50,65039.62,0,Churn User
13695.0,97,15,2504.13,0,Churn User
13697.0,38,1,151.29999999999998,0,Churn User
13699.0,154,1,308.58000000000004,0,Churn User
13700.0,92,10,2248.63,0,Churn User
13703.0,317,1,99.5,0,Churn User
13704.0,73,9,2308.06,0,Churn User
13705.0,144,3,711.86,0,Churn User
13706.0,302,1,330.79,0,Churn User
13707.0,266,2,806.41,0,Churn User
13708.0,270,1,285.33,0,Churn User
13709.0,126,13,6307.650000000001,0,Churn User
13710.0,31,1,180.48,0,Churn User
13711.0,218,2,252.06,0,Churn User
13712.0,246,1,228.84,0,Churn User
13715.0,280,5,1077.39,0,Churn User
13716.0,268,1,138.28,0,Churn User
13717.0,128,6,1445.01,0,Churn User
13718.0,245,2,306.55,0,Churn User
13719.0,204,5,1041.68,0,Churn User
13720.0,116,4,799.9,0,Churn User
13721.0,35,1,524.14,0,Churn User
13722.0,131,3,2375.41,0,Churn User
13723.0,216,1,199.85000000000002,0,Churn User
13725.0,168,8,1980.56,0,Churn User
13726.0,100,2,1079.6599999999999,0,Churn User
13727.0,33,2,333.48,0,Churn User
13728.0,106,6,1016.14,0,Churn User
13730.0,135,2,752.6,0,Churn User
13731.0,218,2,610.59,0,Churn User
13732.0,27,1,491.86,0,Churn User
13735.0,175,4,2883.54,0,Churn User
13736.0,259,2,729.8,0,Churn User
13737.0,199,1,339.59999999999997,0,Churn User
13739.0,17,1,216.9,0,Churn User
13740.0,240,1,350.75,0,Churn User
13741.0,71,3,668.4300000000001,0,Churn User
13742.0,89,12,3107.87,0,Churn User
13743.0,88,7,1341.6,0,Churn User
13744.0,94,2,1080.52,0,Churn User
13745.0,161,1,300.04,0,Churn User
13747.0,373,1,79.6,0,Churn User
13748.0,95,5,948.25,0,Churn User
13750.0,139,5,1647.26,0,Churn User
13751.0,287,1,296.25,0,Churn User
13752.0,123,6,1175.38,0,Churn User
13753.0,287,1,741.26,0,Churn User
13754.0,151,2,282.59999999999997,0,Churn User
13755.0,3,9,2108.06,0,Churn User
13756.0,92,14,5189.52,0,Churn User
13758.0,200,7,3190.55,0,Churn User
13759.0,70,2,659.4100000000001,0,Churn User
13760.0,255,2,286.79,0,Churn User
13761.0,179,2,1070.65,0,Churn User
13762.0,218,1,306.72,0,Churn User
13763.0,62,1,1714.96,0,Churn User
13764.0,70,3,1519.42,0,Churn User
13767.0,80,37,17220.36,0,Churn User
13769.0,91,10,2796.51,0,Churn User
13771.0,198,4,2634.45,0,Churn User
13772.0,96,3,1122.63,0,Churn User
13774.0,81,1,345.0,0,Churn User
13777.0,77,33,25977.16,0,Churn User
13778.0,102,1,178.7,0,Churn User
13780.0,170,2,360.01,0,Churn User
13781.0,250,1,127.84,0,Churn User
13782.0,124,6,908.86,0,Churn User
13784.0,94,11,2462.79,0,Churn User
13786.0,366,1,230.39999999999998,0,Churn User
13787.0,75,2,309.04,0,Churn User
13790.0,3,1,348.8,0,Churn User
13791.0,127,2,1516.0,0,Churn User
13792.0,286,2,195.55,0,Churn User
13798.0,92,57,37153.85,0,Churn User
13799.0,116,2,688.86,0,Churn User
13800.0,309,1,558.32,0,Churn User
13801.0,66,1,324.8,0,Churn User
13802.0,138,3,4599.42,0,Churn User
13803.0,254,1,277.07,0,Churn User
13804.0,96,7,2588.39,0,Churn User
13805.0,128,2,924.6,0,Churn User
13806.0,63,1,256.38,0,Churn User
13807.0,366,1,112.6,0,Churn User
13808.0,93,5,1747.66,0,Churn User
13809.0,304,1,155.05,0,Churn User
13810.0,28,3,1499.01,0,Churn User
13811.0,183,3,814.5,0,Churn User
13812.0,104,3,539.0,0,Churn User
13813.0,70,4,1366.8600000000001,0,Churn User
13814.0,91,2,1579.12,0,Churn User
13815.0,171,4,4027.36,0,Churn User
13816.0,23,2,571.6700000000001,0,Churn User
13817.0,351,2,382.98,0,Churn User
13819.0,308,3,1140.35,0,Churn User
13821.0,144,2,385.64,0,Churn User
13822.0,5,2,632.0,0,Churn User
13823.0,91,2,957.66,0,Churn User
13824.0,135,5,1698.94,0,Churn User
13826.0,175,1,189.5,0,Churn User
13827.0,133,3,409.8,0,Churn User
13828.0,21,1,209.49,0,Churn User
13831.0,87,6,2198.45,0,Churn User
13832.0,18,1,52.199999999999996,0,Churn User
13833.0,158,1,383.85,0,Churn User
13835.0,154,4,834.57,0,Churn User
13837.0,211,2,266.59000000000003,0,Churn User
13838.0,117,4,674.82,0,Churn User
13841.0,252,1,85.0,0,Churn User
13842.0,71,9,3385.62,0,Churn User
13844.0,10,1,361.62,0,Churn User
13845.0,64,1,312.98,0,Churn User
13846.0,241,3,865.0600000000001,0,Churn User
13848.0,91,3,1255.0,0,Churn User
13849.0,170,2,1537.95,0,Churn User
13850.0,128,1,1595.48,0,Churn User
13851.0,95,3,2651.46,0,Churn User
13853.0,56,1,1090.14,0,Churn User
13854.0,91,25,8109.5199999999995,0,Churn User
13856.0,183,3,388.5,0,Churn User
13858.0,56,1,216.17,0,Churn User
13859.0,325,1,201.16,0,Churn User
13860.0,86,5,1245.9,0,Churn User
13862.0,72,8,2209.36,0,Churn User
13863.0,247,1,305.78,0,Churn User
13865.0,136,4,501.56,0,Churn User
13866.0,73,1,145.67000000000002,0,Churn User
13867.0,74,3,1005.09,0,Churn User
13868.0,6,2,3192.54,0,Churn User
13869.0,122,4,3083.65,0,Churn User
13870.0,101,8,2770.94,0,Churn User
13871.0,91,13,6403.25,0,Churn User
13873.0,119,3,389.6,0,Churn User
13874.0,357,1,540.45,0,Churn User
13875.0,133,5,1786.79,0,Churn User
13876.0,63,1,122.7,0,Churn User
13877.0,85,1,117.24,0,Churn User
13878.0,54,1,1271.57,0,Churn User
13880.0,87,13,3219.77,0,Churn User
13881.0,95,20,17159.52,0,Churn User
13882.0,2,5,1191.13,0,Churn User
13883.0,218,5,2674.48,0,Churn User
13884.0,88,5,787.6,0,Churn User
13885.0,188,2,506.8,0,Churn User
13886.0,70,1,243.56,0,Churn User
13887.0,203,1,349.55,0,Churn User
13888.0,119,2,595.67,0,Churn User
13889.0,92,1,416.90000000000003,0,Churn User
13890.0,106,10,1883.8100000000002,0,Churn User
13892.0,246,4,632.97,0,Churn User
13893.0,297,1,821.1,0,Churn User
13894.0,309,3,564.62,0,Churn User
13895.0,142,4,2593.07,0,Churn User
13897.0,49,1,311.16,0,Churn User
13898.0,325,1,155.93,0,Churn User
13899.0,274,2,388.52,0,Churn User
13900.0,182,3,740.95,0,Churn User
13901.0,71,5,2867.2,0,Churn User
13904.0,294,2,332.64,0,Churn User
13908.0,79,4,2369.55,0,Churn User
13911.0,143,9,2580.91,0,Churn User
13914.0,35,2,626.45,0,Churn User
13917.0,191,2,272.04,0,Churn User
13918.0,252,2,1212.8400000000001,0,Churn User
13919.0,121,2,384.81,0,Churn User
13922.0,351,1,172.25,0,Churn User
13923.0,53,1,351.13,0,Churn User
13924.0,71,6,1838.8500000000001,0,Churn User
13925.0,92,4,678.25,0,Churn User
13926.0,22,1,223.85000000000002,0,Churn User
13927.0,74,1,348.99,0,Churn User
13928.0,106,4,464.57,0,Churn User
13929.0,168,2,842.65,0,Churn User
13930.0,136,2,337.34,0,Churn User
13931.0,95,2,1237.53,0,Churn User
13932.0,294,1,307.4,0,Churn User
13933.0,108,2,608.7900000000001,0,Churn User
13934.0,263,1,922.1,0,Churn User
13936.0,179,1,376.58,0,Churn User
13937.0,168,1,158.85,0,Churn User
13938.0,34,1,71.66,0,Churn User
13939.0,108,3,568.55,0,Churn User
13940.0,116,4,839.14,0,Churn User
13941.0,89,5,5112.96,0,Churn User
13946.0,78,3,561.5699999999999,0,Churn User
13947.0,64,1,90.6,0,Churn User
13948.0,360,1,102.0,0,Churn User
13949.0,94,6,2427.32,0,Churn User
13950.0,72,4,745.06,0,Churn User
13951.0,175,3,674.45,0,Churn User
13952.0,217,2,3251.071,0,Churn User
13953.0,115,7,3515.68,0,Churn User
13954.0,70,2,439.92,0,Churn User
13955.0,153,2,322.96,0,Churn User
13956.0,137,5,1019.27,0,Churn User
13959.0,78,3,594.04,0,Churn User
13960.0,71,2,230.22,0,Churn User
13962.0,245,2,169.55,0,Churn User
13963.0,307,4,664.54,0,Churn User
13967.0,145,1,80.7,0,Churn User
13969.0,126,18,9024.17,0,Churn User
13971.0,105,8,2758.26,0,Churn User
13972.0,70,2,190.25,0,Churn User
13973.0,286,1,264.7,0,Churn User
13974.0,48,1,413.59000000000003,0,Churn User
13975.0,127,6,2461.2400000000002,0,Churn User
13976.0,206,1,357.98,0,Churn User
13978.0,14,2,196.79000000000002,0,Churn User
13979.0,72,1,869.87,0,Churn User
13980.0,59,1,200.14,0,Churn User
13982.0,162,4,1871.81,0,Churn User
13983.0,88,12,2603.43,0,Churn User
13984.0,125,5,920.51,0,Churn User
13985.0,71,15,7060.13,0,Churn User
13986.0,16,1,320.46,0,Churn User
13988.0,72,6,4147.96,0,Churn User
13989.0,238,2,1266.08,0,Churn User
13990.0,212,1,311.3,0,Churn User
13991.0,74,6,852.88,0,Churn User
13992.0,29,1,76.8,0,Churn User
13993.0,89,9,3466.36,0,Churn User
13994.0,77,6,2274.14,0,Churn User
13995.0,115,5,1393.69,0,Churn User
13999.0,95,12,3901.81,0,Churn User
14000.0,210,1,635.66,0,Churn User
14001.0,232,3,2043.0800000000002,0,Churn User
14002.0,155,2,529.73,0,Churn User
14004.0,78,7,4582.64,0,Churn User
14005.0,75,5,2874.72,0,Churn User
14006.0,115,3,962.19,0,Churn User
14009.0,197,2,695.61,0,Churn User
14012.0,277,1,328.8,0,Churn User
14013.0,109,3,473.02,0,Churn User
14014.0,76,1,505.18,0,Churn User
14015.0,52,1,917.34,0,Churn User
14016.0,161,4,4341.21,0,Churn User
14019.0,97,3,1421.61,0,Churn User
14020.0,87,2,642.8,0,Churn User
14021.0,154,3,631.9,0,Churn User
14022.0,224,1,440.0,0,Churn User
14023.0,249,2,584.07,0,Churn User
14024.0,123,2,327.7,0,Churn User
14027.0,60,1,104.82,0,Churn User
14029.0,143,2,467.66,0,Churn User
14030.0,88,8,2358.84,0,Churn User
14031.0,73,19,17286.86,0,Churn User
14032.0,86,11,2975.59,0,Churn User
14034.0,156,3,648.89,0,Churn User
14035.0,106,5,1428.02,0,Churn User
14036.0,284,1,626.65,0,Churn User
14037.0,175,2,147.20000000000002,0,Churn User
14038.0,77,3,1560.38,0,Churn User
14039.0,32,1,152.2,0,Churn User
14040.0,93,12,3560.32,0,Churn User
14041.0,265,1,141.41,0,Churn User
14044.0,102,4,646.42,0,Churn User
14045.0,108,4,1659.75,0,Churn User
14046.0,283,1,154.99,0,Churn User
14047.0,72,5,1308.6100000000001,0,Churn User
14048.0,304,1,409.93,0,Churn User
14049.0,158,4,5578.72,0,Churn User
14050.0,105,2,746.36,0,Churn User
14051.0,91,23,15610.390000000001,0,Churn User
14052.0,19,1,225.36,0,Churn User
14053.0,123,2,260.25,0,Churn User
14054.0,64,1,92.46,0,Churn User
14055.0,105,1,725.6400000000001,0,Churn User
14056.0,83,23,8152.71,0,Churn User
14057.0,88,17,6211.66,0,Churn User
14059.0,266,1,183.6,0,Churn User
14060.0,78,19,6140.42,0,Churn User
14062.0,91,12,10464.85,0,Churn User
14064.0,112,5,1334.34,0,Churn User
14066.0,266,1,152.55,0,Churn User
14067.0,96,2,374.7,0,Churn User
14068.0,319,1,265.85,0,Churn User
14071.0,259,8,1437.57,0,Churn User
14073.0,31,1,151.04,0,Churn User
14075.0,260,3,942.26,0,Churn User
14076.0,128,1,118.67,0,Churn User
14077.0,77,5,499.41999999999996,0,Churn User
14078.0,101,6,1049.37,0,Churn User
14079.0,124,1,375.1,0,Churn User
14080.0,32,1,45.599999999999994,0,Churn User
14081.0,301,2,921.62,0,Churn User
14082.0,364,1,182.25,0,Churn User
14083.0,125,9,1002.9,0,Churn User
14085.0,140,18,4421.29,0,Churn User
14087.0,2,1,191.47,0,Churn User
14088.0,128,13,50491.81,0,Churn User
14089.0,56,1,158.75,0,Churn User
14090.0,324,1,76.32000000000001,0,Churn User
14092.0,99,14,4076.91,0,Churn User
14093.0,11,1,433.86,0,Churn User
14096.0,90,17,65164.79,0,Churn User
14098.0,36,1,147.35,0,Churn User
14099.0,119,11,3104.17,0,Churn User
14100.0,137,1,191.95000000000002,0,Churn User
14101.0,73,6,5976.79,0,Churn User
14102.0,4,5,1105.8799999999999,0,Churn User
14104.0,154,2,216.20999999999998,0,Churn User
14105.0,238,1,1266.23,0,Churn User
14107.0,95,7,2703.23,0,Churn User
14108.0,101,2,597.91,0,Churn User
14109.0,72,1,144.2,0,Churn User
14110.0,85,12,5683.15,0,Churn User
14111.0,95,4,692.85,0,Churn User
14112.0,130,7,2915.15,0,Churn User
14113.0,77,4,1840.42,0,Churn User
14114.0,273,2,386.53,0,Churn User
14116.0,92,5,1382.74,0,Churn User
14117.0,143,1,90.0,0,Churn User
14121.0,3,4,2780.15,0,Churn User
14124.0,83,1,419.58000000000004,0,Churn User
14125.0,77,3,2720.63,0,Churn User
14126.0,7,3,706.1300000000001,0,Churn User
14127.0,122,3,709.71,0,Churn User
14128.0,255,2,637.5,0,Churn User
14129.0,95,5,1123.8600000000001,0,Churn User
14130.0,318,1,480.91,0,Churn User
14132.0,86,11,3586.0299999999997,0,Churn User
14133.0,129,3,605.64,0,Churn User
14135.0,75,15,4690.31,0,Churn User
14138.0,1,2,965.8800000000001,0,Churn User
14139.0,45,1,415.82,0,Churn User
14140.0,3,2,935.05,0,Churn User
14141.0,73,4,915.13,0,Churn User
14142.0,372,1,311.81,0,Churn User
14143.0,133,1,115.8,0,Churn User
14145.0,156,4,3742.2,0,Churn User
14146.0,80,5,4191.0,0,Churn User
14147.0,77,2,483.4,0,Churn User
14148.0,233,1,157.2,0,Churn User
14149.0,220,1,446.62,0,Churn User
14150.0,359,2,658.64,0,Churn User
14152.0,74,2,621.29,0,Churn User
14154.0,238,2,1345.62,0,Churn User
14155.0,265,1,118.75,0,Churn User
14156.0,92,55,117210.08,2,Regular User
